filename,size_bytes
AIM_T_RE_EVS_TXN_206.dat,59859080
AIM_T_RE_EVS_TXN_207.dat,59704520
AIM_T_RE_EVS_TXN_208.dat,59887820
AIM_T_RE_EVS_TXN_209.dat,59825240
AIM_T_RE_EVS_TXN_20.dat,59910500
AIM_T_RE_EVS_TXN_210.dat,59876060
AIM_T_RE_EVS_TXN_211.dat,59886560
AIM_T_RE_EVS_TXN_212.dat,59856440
AIM_T_RE_EVS_TXN_213.dat,59806280
AIM_T_RE_EVS_TXN_214.dat,59953160
AIM_T_RE_EVS_TXN_215.dat,59818340
AIM_T_RE_EVS_TXN_216.dat,59919620
AIM_T_RE_EVS_TXN_217.dat,59817440
AIM_T_RE_EVS_TXN_218.dat,59921480
AIM_T_RE_EVS_TXN_219.dat,59882540
AIM_T_RE_EVS_TXN_21.dat,59896700
AIM_T_RE_EVS_TXN_220.dat,59759720
AIM_T_RE_EVS_TXN_221.dat,59915420
AIM_T_RE_EVS_TXN_222.dat,59947520
AIM_T_RE_EVS_TXN_223.dat,59848100
AIM_T_RE_EVS_TXN_224.dat,59937260
AIM_T_RE_EVS_TXN_225.dat,60010881
AIM_T_RE_EVS_TXN_226.dat,59916980
AIM_T_RE_EVS_TXN_227.dat,59889260
AIM_T_RE_EVS_TXN_228.dat,59909420
AIM_T_RE_EVS_TXN_229.dat,59913560
AIM_T_RE_EVS_TXN_22.dat,59848160
AIM_T_RE_EVS_TXN_230.dat,59860760
AIM_T_RE_EVS_TXN_231.dat,59824460
AIM_T_RE_EVS_TXN_232.dat,59849120
AIM_T_RE_EVS_TXN_233.dat,59930240
AIM_T_RE_EVS_TXN_234.dat,59921540
AIM_T_RE_EVS_TXN_235.dat,59947940
AIM_T_RE_EVS_TXN_236.dat,59779460
AIM_T_RE_EVS_TXN_237.dat,59936900
AIM_T_RE_EVS_TXN_238.dat,59840360
AIM_T_RE_EVS_TXN_239.dat,59839880
AIM_T_RE_EVS_TXN_23.dat,59888960
AIM_T_RE_EVS_TXN_240.dat,59903060
AIM_T_RE_EVS_TXN_24.dat,59935880
AIM_T_RE_EVS_TXN_25.dat,59823980
AIM_T_RE_EVS_TXN_26.dat,59782520
AIM_T_RE_EVS_TXN_27.dat,59878160
AIM_T_RE_EVS_TXN_28.dat,59900780
AIM_T_RE_EVS_TXN_29.dat,59910020
AIM_T_RE_EVS_TXN_2.dat,59834060
AIM_T_RE_EVS_TXN_30.dat,59922260
AIM_T_RE_EVS_TXN_31.dat,59842520
AIM_T_RE_EVS_TXN_32.dat,59934680
AIM_T_RE_EVS_TXN_33.dat,59953400
AIM_T_RE_EVS_TXN_34.dat,59885840
AIM_T_RE_EVS_TXN_35.dat,59898740
AIM_T_RE_EVS_TXN_36.dat,59757020
AIM_T_RE_EVS_TXN_37.dat,59923760
AIM_T_RE_EVS_TXN_38.dat,59914280
AIM_T_RE_EVS_TXN_39.dat,59772080
AIM_T_RE_EVS_TXN_3.dat,59938760
AIM_T_RE_EVS_TXN_40.dat,59888660
AIM_T_RE_EVS_TXN_41.dat,59882660
AIM_T_RE_EVS_TXN_42.dat,59863640
AIM_T_RE_EVS_TXN_43.dat,59800160
AIM_T_RE_EVS_TXN_44.dat,59872280
AIM_T_RE_EVS_TXN_45.dat,59904680
AIM_T_RE_EVS_TXN_46.dat,59824100
AIM_T_RE_EVS_TXN_47.dat,59893340
AIM_T_RE_EVS_TXN_48.dat,59916500
AIM_T_RE_EVS_TXN_49.dat,59751860
AIM_T_RE_EVS_TXN_4.dat,59781980
AIM_T_RE_EVS_TXN_50.dat,59901200
AIM_T_RE_EVS_TXN_51.dat,59845760
AIM_T_RE_EVS_TXN_52.dat,59920820
AIM_T_RE_EVS_TXN_53.dat,59939180
AIM_T_RE_EVS_TXN_54.dat,59905280
AIM_T_RE_EVS_TXN_55.dat,59861720
AIM_T_RE_EVS_TXN_56.dat,59940740
AIM_T_RE_EVS_TXN_57.dat,59835560
AIM_T_RE_EVS_TXN_58.dat,59940800
AIM_T_RE_EVS_TXN_59.dat,59906180
AIM_T_RE_EVS_TXN_5.dat,59943200
AIM_T_RE_EVS_TXN_60.dat,59851160
AIM_T_RE_EVS_TXN_61.dat,60001521
AIM_T_RE_EVS_TXN_62.dat,59950580
AIM_T_RE_EVS_TXN_63.dat,59803280
AIM_T_RE_EVS_TXN_64.dat,59925260
AIM_T_RE_EVS_TXN_65.dat,59880680
AIM_T_RE_EVS_TXN_66.dat,59920100
AIM_T_RE_EVS_TXN_67.dat,59913680
AIM_T_RE_EVS_TXN_68.dat,59807240
AIM_T_RE_EVS_TXN_69.dat,59868740
AIM_T_RE_EVS_TXN_6.dat,59861660
AIM_T_RE_EVS_TXN_70.dat,59816180
AIM_T_RE_EVS_TXN_71.dat,59941940
AIM_T_RE_EVS_TXN_72.dat,59865380
AIM_T_RE_EVS_TXN_73.dat,59857100
AIM_T_RE_EVS_TXN_74.dat,59882300
AIM_T_RE_EVS_TXN_75.dat,59859020
AIM_T_RE_EVS_TXN_76.dat,59851040
AIM_T_RE_EVS_TXN_77.dat,59899340
AIM_T_RE_EVS_TXN_78.dat,59771360
AIM_T_RE_EVS_TXN_79.dat,59952680
AIM_T_RE_EVS_TXN_7.dat,59877020
AIM_T_RE_EVS_TXN_80.dat,59883620
AIM_T_RE_EVS_TXN_81.dat,59942540
AIM_T_RE_EVS_TXN_82.dat,59839760
AIM_T_RE_EVS_TXN_83.dat,59858900
AIM_T_RE_EVS_TXN_84.dat,59826740
AIM_T_RE_EVS_TXN_85.dat,59811080
AIM_T_RE_EVS_TXN_86.dat,59741000
AIM_T_RE_EVS_TXN_87.dat,59907620
AIM_T_RE_EVS_TXN_88.dat,59952560
AIM_T_RE_EVS_TXN_89.dat,59869760
AIM_T_RE_EVS_TXN_8.dat,59938220
AIM_T_RE_EVS_TXN_90.dat,59907800
AIM_T_RE_EVS_TXN_91.dat,59878400
AIM_T_RE_EVS_TXN_92.dat,59862920
AIM_T_RE_EVS_TXN_93.dat,59827220
AIM_T_RE_EVS_TXN_94.dat,59832980
AIM_T_RE_EVS_TXN_95.dat,59865560
AIM_T_RE_EVS_TXN_96.dat,59892560
AIM_T_RE_EVS_TXN_97.dat,59958380
AIM_T_RE_EVS_TXN_98.dat,59860100
AIM_T_RE_EVS_TXN_99.dat,59800340
AIM_T_RE_EVS_TXN_9.dat,59883500
AIM_T_RE_HIB_0.dat,43171450
AIM_T_RE_HIB_1.dat,43174854
AIM_T_RE_HIST_ERR_0.dat,223061592
AIM_T_RE_HIST_ERR_10.dat,222898773
AIM_T_RE_HIST_ERR_11.dat,223558751
AIM_T_RE_HIST_ERR_12.dat,222794349
AIM_T_RE_HIST_ERR_13.dat,223184107
AIM_T_RE_HIST_ERR_14.dat,223208610
AIM_T_RE_HIST_ERR_15.dat,223092736
AIM_T_RE_HIST_ERR_16.dat,223230136
AIM_T_RE_HIST_ERR_17.dat,222825722
AIM_T_RE_HIST_ERR_18.dat,223230136
AIM_T_RE_HIST_ERR_19.dat,223359979
AIM_T_RE_HIST_ERR_1.dat,223021517
AIM_T_RE_HIST_ERR_20.dat,223586231
AIM_T_RE_HIST_ERR_21.dat,223386772
AIM_T_RE_HIST_ERR_22.dat,223320820
AIM_T_RE_HIST_ERR_23.dat,223047394
AIM_T_RE_HIST_ERR_24.dat,223225098
AIM_T_RE_HIST_ERR_25.dat,223607299
AIM_T_RE_HIST_ERR_26.dat,223090217
AIM_T_RE_HIST_ERR_27.dat,222674582
AIM_T_RE_HIST_ERR_28.dat,223292653
AIM_T_RE_HIST_ERR_29.dat,223169680
AIM_T_RE_HIST_ERR_2.dat,222736412
AIM_T_RE_HIST_ERR_30.dat,222864881
AIM_T_RE_HIST_ERR_31.dat,223172428
AIM_T_RE_HIST_ERR_32.dat,223127544
AIM_T_RE_HIST_ERR_33.dat,223351277
AIM_T_RE_HIST_ERR_34.dat,222558708
AIM_T_RE_HIST_ERR_3.dat,222792059
AIM_T_RE_HIST_ERR_4.dat,223204259
AIM_T_RE_HIST_ERR_5.dat,223135788
AIM_T_RE_HIST_ERR_6.dat,222691299
AIM_T_RE_HIST_ERR_7.dat,223181588
AIM_T_RE_HIST_ERR_8.dat,223181817
AIM_T_RE_HIST_ERR_9.dat,223284867
AIM_T_RE_HIST_LOG_0.dat,4025744372
AIM_T_RE_HIST_LOG_10.dat,4031482909
AIM_T_RE_HIST_LOG_11.dat,4037587476
AIM_T_RE_HIST_LOG_12.dat,4025870449
AIM_T_RE_HIST_LOG_13.dat,4030165201
AIM_T_RE_HIST_LOG_14.dat,4031499177
AIM_T_RE_HIST_LOG_15.dat,4032959230
AIM_T_RE_HIST_LOG_16.dat,4031299894
AIM_T_RE_HIST_LOG_17.dat,4028046294
AIM_T_RE_HIST_LOG_18.dat,4023771877
AIM_T_RE_HIST_LOG_19.dat,4031145348
AIM_T_RE_HIST_LOG_1.dat,4025955856
AIM_T_RE_HIST_LOG_20.dat,4033650620
AIM_T_RE_HIST_LOG_21.dat,4036534123
AIM_T_RE_HIST_LOG_22.dat,4029965918
AIM_T_RE_HIST_LOG_23.dat,4028664478
AIM_T_RE_HIST_LOG_24.dat,4024178577
AIM_T_RE_HIST_LOG_25.dat,4023479053
AIM_T_RE_HIST_LOG_26.dat,4019416120
AIM_T_RE_HIST_LOG_27.dat,4030840323
AIM_T_RE_HIST_LOG_28.dat,4039214276
AIM_T_RE_HIST_LOG_29.dat,4026614710
AIM_T_RE_HIST_LOG_2.dat,4034500623
AIM_T_RE_HIST_LOG_30.dat,4037493935
AIM_T_RE_HIST_LOG_31.dat,4030824055
AIM_T_RE_HIST_LOG_32.dat,4035395363
AIM_T_RE_HIST_LOG_33.dat,4029595821
AIM_T_RE_HIST_LOG_34.dat,4033996315
AIM_T_RE_HIST_LOG_35.dat,4029746300
AIM_T_RE_HIST_LOG_36.dat,4040763803
AIM_T_RE_HIST_LOG_37.dat,4033219518
AIM_T_RE_HIST_LOG_38.dat,4034207799
AIM_T_RE_HIST_LOG_39.dat,4030742715
AIM_T_RE_HIST_LOG_3.dat,4033573347
AIM_T_RE_HIST_LOG_40.dat,4032336979
AIM_T_RE_HIST_LOG_41.dat,4028847493
AIM_T_RE_HIST_LOG_42.dat,4038266665
AIM_T_RE_HIST_LOG_43.dat,4038994658
AIM_T_RE_HIST_LOG_44.dat,4024280252
AIM_T_RE_HIST_LOG_45.dat,4029921181
AIM_T_RE_HIST_LOG_46.dat,4026667581
AIM_T_RE_HIST_LOG_47.dat,4031165683
AIM_T_RE_HIST_LOG_48.dat,4022702256
AIM_T_RE_HIST_LOG_49.dat,4034008516
AIM_T_RE_HIST_LOG_4.dat,4031820470
AIM_T_RE_HIST_LOG_50.dat,4023617331
AIM_T_RE_HIST_LOG_51.dat,4035440100
AIM_T_RE_HIST_LOG_52.dat,4035749192
AIM_T_RE_HIST_LOG_53.dat,4024752024
AIM_T_RE_HIST_LOG_54.dat,4032389850
AIM_T_RE_HIST_LOG_55.dat,4034931725
AIM_T_RE_HIST_LOG_56.dat,4031474775
AIM_T_RE_HIST_LOG_57.dat,4030697978
AIM_T_RE_HIST_LOG_58.dat,4031462574
AIM_T_RE_HIST_LOG_59.dat,4030571901
AIM_T_RE_HIST_LOG_5.dat,4029193188
AIM_T_RE_HIST_LOG_60.dat,4024422597
AIM_T_RE_HIST_LOG_61.dat,4031592718
AIM_T_RE_HIST_LOG_62.dat,4033280523
AIM_T_RE_HIST_LOG_63.dat,4032040088
AIM_T_RE_HIST_LOG_64.dat,4039702316
AIM_T_RE_HIST_LOG_65.dat,4032214969
AIM_T_RE_HIST_LOG_66.dat,4025077384
AIM_T_RE_HIST_LOG_67.dat,4031743197
AIM_T_RE_HIST_LOG_68.dat,4025886717
AIM_T_RE_HIST_LOG_69.dat,4031600852
AIM_T_RE_HIST_LOG_6.dat,4032613535
AIM_T_RE_HIST_LOG_70.dat,4031389368
AIM_T_RE_HIST_LOG_71.dat,4033186982
AIM_T_RE_HIST_LOG_72.dat,4027790073
AIM_T_RE_HIST_LOG_73.dat,4029355868
AIM_T_RE_HIST_LOG_74.dat,4033898707
AIM_T_RE_HIST_LOG_75.dat,4039714517
AIM_T_RE_HIST_LOG_76.dat,4031783867
AIM_T_RE_HIST_LOG_77.dat,4028217108
AIM_T_RE_HIST_LOG_78.dat,4026236479
AIM_T_RE_HIST_LOG_79.dat,4031857073
AIM_T_RE_HIST_LOG_7.dat,4031942480
AIM_T_RE_HIST_LOG_80.dat,4032556597
AIM_T_RE_HIST_LOG_81.dat,4034923591
AIM_T_RE_HIST_LOG_82.dat,4039120735
AIM_T_RE_HIST_LOG_83.dat,4026704184
AIM_T_RE_HIST_LOG_84.dat,4021941727
AIM_T_RE_HIST_LOG_85.dat,4033764496
AIM_T_RE_HIST_LOG_86.dat,4027452512
AIM_T_RE_HIST_LOG_87.dat,4036058284
AIM_T_RE_HIST_LOG_88.dat,4034142727
AIM_T_RE_HIST_LOG_89.dat,4028432659
AIM_T_RE_HIST_LOG_8.dat,4029986253
AIM_T_RE_HIST_LOG_90.dat,4037229580
AIM_T_RE_HIST_LOG_91.dat,4031242956
AIM_T_RE_HIST_LOG_92.dat,4028692947
AIM_T_RE_HIST_LOG_93.dat,4028993905
AIM_T_RE_HIST_LOG_94.dat,4022738859
AIM_T_RE_HIST_LOG_9.dat,4033121910
AIM_T_RE_IMPACT_LOG_0.dat,21873784
AIM_T_RE_IMPACT_LOG_10.dat,21843226
AIM_T_RE_IMPACT_LOG_11.dat,21881044
AIM_T_RE_IMPACT_LOG_12.dat,21894640
AIM_T_RE_IMPACT_LOG_13.dat,21894046
AIM_T_RE_IMPACT_LOG_14.dat,21857944
AIM_T_RE_IMPACT_LOG_15.dat,21901394
AIM_T_RE_IMPACT_LOG_16.dat,21894310
AIM_T_RE_IMPACT_LOG_17.dat,21861112
AIM_T_RE_IMPACT_LOG_18.dat,21876270
AIM_T_RE_IMPACT_LOG_19.dat,21883024
AIM_T_RE_IMPACT_LOG_1.dat,21910920
AIM_T_RE_IMPACT_LOG_20.dat,21879680
AIM_T_RE_IMPACT_LOG_21.dat,21880208
AIM_T_RE_IMPACT_LOG_22.dat,21869406
AIM_T_RE_IMPACT_LOG_23.dat,21884278
AIM_T_RE_IMPACT_LOG_24.dat,21863488
AIM_T_RE_IMPACT_LOG_25.dat,21848748
AIM_T_RE_IMPACT_LOG_26.dat,21886016
AIM_T_RE_IMPACT_LOG_27.dat,21896070
AIM_T_RE_IMPACT_LOG_28.dat,21879196
AIM_T_RE_IMPACT_LOG_29.dat,21886434
AIM_T_RE_IMPACT_LOG_2.dat,21854974
AIM_T_RE_IMPACT_LOG_30.dat,21866414
AIM_T_RE_IMPACT_LOG_31.dat,21888392
AIM_T_RE_IMPACT_LOG_32.dat,21836384
AIM_T_RE_IMPACT_LOG_33.dat,21875170
AIM_T_RE_IMPACT_LOG_34.dat,21854402
AIM_T_RE_IMPACT_LOG_35.dat,21862014
AIM_T_RE_IMPACT_LOG_36.dat,21878800
AIM_T_RE_IMPACT_LOG_37.dat,21885532
AIM_T_RE_IMPACT_LOG_38.dat,21893320
AIM_T_RE_IMPACT_LOG_39.dat,21912900
AIM_T_RE_IMPACT_LOG_3.dat,21851388
AIM_T_RE_IMPACT_LOG_40.dat,21854776
AIM_T_RE_IMPACT_LOG_41.dat,21871056
AIM_T_RE_IMPACT_LOG_42.dat,21907356
AIM_T_RE_IMPACT_LOG_43.dat,21832732
AIM_T_RE_IMPACT_LOG_44.dat,21858802
AIM_T_RE_IMPACT_LOG_45.dat,21891582
AIM_T_RE_IMPACT_LOG_46.dat,21860914
AIM_T_RE_IMPACT_LOG_47.dat,21881792
AIM_T_RE_IMPACT_LOG_48.dat,21906300
AIM_T_RE_IMPACT_LOG_49.dat,21899480
AIM_T_RE_IMPACT_LOG_4.dat,21853060
AIM_T_RE_IMPACT_LOG_50.dat,21891054
AIM_T_RE_IMPACT_LOG_51.dat,21876886
AIM_T_RE_IMPACT_LOG_52.dat,21884256
AIM_T_RE_IMPACT_LOG_53.dat,21916486
AIM_T_RE_IMPACT_LOG_54.dat,21874862
AIM_T_RE_IMPACT_LOG_55.dat,21886016
AIM_T_RE_IMPACT_LOG_56.dat,21863202
AIM_T_RE_IMPACT_LOG_57.dat,21839926
AIM_T_RE_IMPACT_LOG_58.dat,21897368
AIM_T_RE_IMPACT_LOG_59.dat,21916464
AIM_T_RE_IMPACT_LOG_5.dat,21858626
AIM_T_RE_IMPACT_LOG_60.dat,21889382
AIM_T_RE_IMPACT_LOG_61.dat,21898732
AIM_T_RE_IMPACT_LOG_62.dat,21870594
AIM_T_RE_IMPACT_LOG_63.dat,21918598
AIM_T_RE_IMPACT_LOG_64.dat,21902494
AIM_T_RE_IMPACT_LOG_65.dat,21879064
AIM_T_RE_IMPACT_LOG_66.dat,21888766
AIM_T_RE_IMPACT_LOG_67.dat,21907642
AIM_T_RE_IMPACT_LOG_68.dat,21908764
AIM_T_RE_IMPACT_LOG_69.dat,21854842
AIM_T_RE_IMPACT_LOG_6.dat,21882144
AIM_T_RE_IMPACT_LOG_70.dat,21886742
AIM_T_RE_IMPACT_LOG_71.dat,21844040
AIM_T_RE_IMPACT_LOG_72.dat,21887116
AIM_T_RE_IMPACT_LOG_73.dat,21917146
AIM_T_RE_IMPACT_LOG_74.dat,21899524
AIM_T_RE_IMPACT_LOG_75.dat,21897698
AIM_T_RE_IMPACT_LOG_76.dat,21883090
AIM_T_RE_IMPACT_LOG_77.dat,21913956
AIM_T_RE_IMPACT_LOG_78.dat,21848330
AIM_T_RE_IMPACT_LOG_79.dat,21890724
AIM_T_RE_IMPACT_LOG_7.dat,21900272
AIM_T_RE_IMPACT_LOG_80.dat,21879460
AIM_T_RE_IMPACT_LOG_81.dat,21863708
AIM_T_RE_IMPACT_LOG_82.dat,21861904
AIM_T_RE_IMPACT_LOG_83.dat,21881418
AIM_T_RE_IMPACT_LOG_84.dat,21843908
AIM_T_RE_IMPACT_LOG_85.dat,21868680
AIM_T_RE_IMPACT_LOG_86.dat,21847142
AIM_T_RE_IMPACT_LOG_87.dat,21910898
AIM_T_RE_IMPACT_LOG_88.dat,21885026
AIM_T_RE_IMPACT_LOG_89.dat,21933338
AIM_T_RE_IMPACT_LOG_8.dat,21907466
AIM_T_RE_IMPACT_LOG_90.dat,21874004
AIM_T_RE_IMPACT_LOG_91.dat,21891318
AIM_T_RE_IMPACT_LOG_92.dat,21893298
AIM_T_RE_IMPACT_LOG_9.dat,21862476
AIM_T_RE_MBI_0.dat,46558608
AIM_T_RE_MULTI_ADDRESS_0.dat,303442320
AIM_T_RE_MULTI_ADDRESS_1.dat,303507100
AIM_T_RE_NAME_XREF_0.dat,47136423
AIM_T_RE_NAME_XREF_1.dat,47155701
AIM_T_RE_NICKNAME_0.dat,66019650
AIM_T_RE_NICKNAME_1.dat,66003173
AIM_T_RE_NICKNAME_2.dat,66041157
AIM_T_RE_NICKNAME_3.dat,66034665
AIM_T_RE_PREV_SSN_0.dat,26195195
AIM_T_RE_PS2_ERR_0.dat,183856102
AIM_T_RE_PS2_LOG_0.dat,3397445740
files.csv,49172
